
1493 START:2025/03/19 02:33:00  plate_4080_1380_1180_250
STOP:2025/03/19 03:03:12

1494 START:2025/03/19 03:03:31  plate_4080_1380_1180_250
STOP:2025/03/19 03:32:48

1495 START:2025/03/19 03:33:07  plate_4080_1380_1180_250
STOP:2025/03/19 04:04:18

1496 START:2025/03/19 04:04:38  plate_4080_1380_1180_250
STOP:2025/03/19 04:34:37

1497 START:2025/03/19 04:35:19  plate_4080_1380_1180_250
STOP:2025/03/19 05:05:33

1498 START:2025/03/19 05:05:50  plate_4080_1380_1180_250
STOP:2025/03/19 05:38:21

1499 START:2025/03/19 05:38:43  plate_4080_1380_1180_250
STOP:2025/03/19 06:08:38

1500 START:2025/03/19 06:08:58  plate_4080_1380_1180_250
STOP:2025/03/19 06:38:49

1501 START:2025/03/19 06:39:08  plate_4080_1380_1180_250
STOP:2025/03/19 07:09:24

1502 START:2025/03/19 07:09:44  plate_4080_1380_1180_250
STOP:2025/03/19 07:40:07

1503 START:2025/03/19 07:40:37  plate_4080_1380_1180_250
STOP:2025/03/19 08:10:22

1504 START:2025/03/19 08:10:58  plate_4080_1380_1180_250
STOP:2025/03/19 08:40:09

1505 START:2025/03/19 08:40:55  plate_4080_1380_1180_250
STOP:2025/03/19 09:10:51

1506 START:2025/03/19 09:18:01  source
STOP:2025/03/19 09:28:15

1507 START:2025/03/19 09:28:55  source
STOP:2025/03/19 09:32:03

1508 START:2025/03/19 11:14:32  plate_4080_1380_1180_250_source
STOP:2025/03/19 11:17:41

1509 START:2025/03/19 11:33:13  plate_4080_1380_1180_250_bg
STOP:2025/03/19 12:04:49

1510 START:2025/03/19 12:05:43  plate_4080_1380_1180_250_bg
STOP:2025/03/19 12:36:46

1511 START:2025/03/19 12:37:47  plate_4080_1380_1180_250_bg
STOP:2025/03/19 13:13:49

1512 START:2025/03/19 13:14:21  plate_4080_1380_1180_250_bg
STOP:2025/03/19 13:44:47

1513 START:2025/03/19 13:57:12  source-4110-1410-1210-250-440
STOP:2025/03/19 14:03:29

1514 START:2025/03/19 14:18:54  plate_4080_1380_1180_250
STOP:2025/03/19 14:50:16

1515 START:2025/03/19 14:51:32  plate_4080_1380_1180_250
STOP:2025/03/19 15:22:26

1516 START:2025/03/19 15:24:30  plate_4080_1380_1180_250
STOP:2025/03/19 15:59:53

1517 START:2025/03/19 16:17:19  plate_4080_1380_1180_250
STOP:2025/03/19 16:48:44

1518 START:2025/03/19 16:50:41  plate_4080_1380_1180_250
STOP:2025/03/19 17:21:40

1519 START:2025/03/19 17:24:39  plate_4080_1380_1180_250
STOP:2025/03/19 17:30:57

1520 START:2025/03/19 17:36:27  plate_4080_1380_1180_250
STOP:2025/03/19 18:06:43

1521 START:2025/03/19 18:08:01  plate_4080_1380_1180_250
STOP:2025/03/19 18:39:15

1522 START:2025/03/19 18:41:21  plate_4080_1380_1180_250
STOP:2025/03/19 19:13:04

1523 START:2025/03/19 19:13:56  plate_4080_1380_1180_250
STOP:2025/03/19 19:46:18

1524 START:2025/03/19 19:59:26  source-4110-1410-1210-250-440
STOP:2025/03/19 20:05:49

1525 START:2025/03/19 20:18:01  plate_4080_1380_1180_250_bg
STOP:2025/03/19 20:48:29

1526 START:2025/03/19 20:49:16  plate_4080_1380_1180_250_bg
STOP:2025/03/19 21:20:11

1527 START:2025/03/19 21:21:37  plate_4080_1380_1180_250_bg
STOP:2025/03/19 21:35:25

1528 START:2025/03/19 21:52:53  soure-uPIC-cathode-GND
STOP:2025/03/19 21:58:19

1529 START:2025/03/19 22:06:21  soure-uPIC-cathode-GND-iwaki-reset
STOP:2025/03/19 22:08:19

1530 START:2025/03/19 22:18:25  source-4110-1260-1060-250-380
STOP:2025/03/19 22:19:22

1531 START:2025/03/19 22:22:13  source_1260_1060_250_380
STOP:2025/03/19 22:25:25

1532 START:2025/03/19 22:28:20  source_1260_1060_250_420
STOP:2025/03/19 22:31:59

1533 START:2025/03/19 22:41:09  plate_3660_1260_1060_250
STOP:2025/03/19 23:11:13

1534 START:2025/03/19 23:11:36  plate_3660_1260_1060_250
STOP:2025/03/19 23:41:54

1535 START:2025/03/19 23:42:25  plate_3660_1260_1060_250
STOP:2025/03/20 00:12:14

1536 START:2025/03/20 00:12:30  plate_3660_1260_1060_250
STOP:2025/03/20 00:42:18

1537 START:2025/03/20 00:42:24  plate_3660_1260_1060_250
STOP:2025/03/20 01:14:06

1538 START:2025/03/20 01:14:14  plate_3660_1260_1060_250
STOP:2025/03/20 01:44:09

1539 START:2025/03/20 01:44:17  plate_3660_1260_1060_250
STOP:2025/03/20 02:16:03

1540 START:2025/03/20 02:16:09  plate_3660_1260_1060_250
STOP:2025/03/20 02:58:18

1541 START:2025/03/20 02:58:28  plate_3660_1260_1060_250
STOP:2025/03/20 03:30:05

1542 START:2025/03/20 03:30:12  plate_3660_1260_1060_250
STOP:2025/03/20 04:00:04

1543 START:2025/03/20 04:00:16  plate_3660_1260_1060_250
STOP:2025/03/20 04:30:00

1544 START:2025/03/20 04:30:13  plate_3660_1260_1060_250
STOP:2025/03/20 04:59:35

1545 START:2025/03/20 04:59:49  plate_3660_1260_1060_250
STOP:2025/03/20 05:29:29

1546 START:2025/03/20 05:29:44  plate_3660_1260_1060_250
STOP:2025/03/20 06:00:00

1547 START:2025/03/20 06:00:11  plate_3660_1260_1060_250
STOP:2025/03/20 06:09:49

1548 START:2025/03/20 06:25:59  plate_3660_1260_1060_250_BG
STOP:2025/03/20 06:56:48

1549 START:2025/03/20 06:57:03  plate_3660_1260_1060_250_BG
STOP:2025/03/20 07:27:02

1550 START:2025/03/20 07:27:09  plate_3660_1260_1060_250_BG
STOP:2025/03/20 08:00:03

1551 START:2025/03/20 08:23:11  source_1260_1060_250_420
STOP:2025/03/20 08:26:31

1552 START:2025/07/23 10:35:58  source_test
STOP:2025/07/23 10:36:26

1553 START:2025/07/23 10:36:56  source_test
STOP:2025/07/23 10:44:42

1554 START:2025/07/23 10:44:49  source_test_all_trigger
STOP:2025/07/23 10:49:31

1555 START:2025/07/23 11:18:31  source_test_delay_adjust
STOP:2025/07/23 11:19:49

1556 START:2025/07/23 11:23:06  source_test_delay_adjust
STOP:2025/07/23 11:23:30

1557 START:2025/07/23 11:23:47  source_test_delay_adjust
STOP:2025/07/23 11:26:00

1558 START:2025/07/23 11:26:02  source_test_delay_adjust
STOP:2025/07/23 11:27:46

1559 START:2025/07/23 11:27:47  source_test_delay_adjust
STOP:2025/07/23 11:28:44

1560 START:2025/07/23 11:28:52  source_test_delay_adjust
STOP:2025/07/23 11:31:43

1561 START:2025/07/23 11:33:38  source_test_delay_adjust
STOP:2025/07/23 13:01:02

1562 START:2025/07/23 13:55:19  source_test_delay_adjust
STOP:2025/07/23 13:57:35

1563 START:2025/07/23 13:57:37  source_test_delay_adjust
STOP:2025/07/23 13:58:22

1564 START:2025/07/23 13:58:24  source_test_delay_adjust
STOP:2025/07/23 14:57:33

